./build_data/dataset/C32-Agriculture/C32-Agriculture0001.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0001_copy1.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0001.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0001_copy2.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0001.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0001_copy3.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0001.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0001_copy4.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0001.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0001_copy5.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0002.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0002_copy1.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0002.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0002_copy2.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0002.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0002_copy3.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0002.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0002_copy4.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0002.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0002_copy5.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0003.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0003_copy1.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0003.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0003_copy2.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0003.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0003_copy3.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0003.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0003_copy4.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0003.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0003_copy5.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0004.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0004_copy1.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0004.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0004_copy2.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0004.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0004_copy3.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0004.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0004_copy4.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0004.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0004_copy5.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0005.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0005_copy1.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0005.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0005_copy2.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0005.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0005_copy3.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0005.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0005_copy4.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0005.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0005_copy5.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0006.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0006_copy1.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0006.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0006_copy2.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0006.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0006_copy3.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0006.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0006_copy4.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0006.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0006_copy5.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0007.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0007_copy1.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0007.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0007_copy2.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0007.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0007_copy3.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0007.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0007_copy4.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0007.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0007_copy5.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0008.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0008_copy1.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0008.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0008_copy2.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0008.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0008_copy3.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0008.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0008_copy4.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0008.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0008_copy5.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0009.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0009_copy1.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0009.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0009_copy2.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0009.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0009_copy3.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0009.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0009_copy4.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0009.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0009_copy5.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0010.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0010_copy1.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0010.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0010_copy2.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0010.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0010_copy3.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0010.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0010_copy4.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0010.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0010_copy5.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0011.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0011_copy1.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0011.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0011_copy2.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0011.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0011_copy3.txt,1,1
./build_data/dataset/C32-Agriculture/C32-Agriculture0011.txt,./build_data/dataset-sim/C32-Agriculture-sim/copy/C32-Agriculture0011_copy4.txt,1,1
